magnitude,location,time,latitude,longitude
0.79,"5 km NW of The Geysers, CA",2024-10-26 02:05:25,38.7970008850098,-122.802665710449
1.6,"73 km ESE of Denali Park, Alaska",2024-10-26 02:04:25,63.5469,-147.4889
0.35,"11 km SSW of Valle Vista, CA",2024-10-26 01:59:12,33.654,-116.9198333
2.16,"9 km NNW of Shingletown, CA",2024-10-26 01:57:53,40.5581666666667,-121.951666666667
1.8,"16 km SSW of Susitna, Alaska",2024-10-26 01:55:51,61.3967,-150.58
0.29,"3 km W of Cobb, CA",2024-10-26 01:50:22,38.8188323974609,-122.760665893555
5.1,"124 km SE of Kuqa, China",2024-10-26 01:35:57,40.941,84.0086
-0.64,"85 km NNW of Karluk, Alaska",2024-10-26 01:14:24,58.2431666666667,-155.154333333333
1.6,"49 km NW of Toyah, Texas",2024-10-26 01:11:07,31.636,-104.151
-0.28,"62 km ENE of Pedro Bay, Alaska",2024-10-26 01:10:40,60.0288333333333,-153.095833333333
0.66,"21 km E of Little Lake, CA",2024-10-26 01:01:45,35.956,-117.6701667
1.5,"34 km SE of Mina, Nevada",2024-10-26 00:56:27,38.1693,-117.8388
1.2,"24 km W of Garden City, Texas",2024-10-26 00:55:11,31.883,-101.736
2.9,"36 km N of Otra Banda, Dominican Republic",2024-10-26 00:52:57,18.9786,-68.6908
1.1,"33 km NE of Darwin, California",2024-10-26 00:37:21,36.4765,-117.3142
1.6,"2 km SSW of Redway, CA",2024-10-26 00:35:29,40.0996666666667,-123.823833333333
0.31,"8 km NW of The Geysers, CA",2024-10-26 00:29:31,38.8209991455078,-122.824165344238
5.2,"117 km SSW of Port-aux-Français, French Southern Territories",2024-10-26 00:23:56,-50.2584,69.3776
0.6,"31 km NW of Furnace Creek, California",2024-10-26 00:20:57,36.6197,-117.1373
1.7,"46 km SSE of Nelchina, Alaska",2024-10-26 00:14:04,61.6353,-146.3076
1.99000001,"15 km ENE of Pāhala, Hawaii",2024-10-26 00:12:49,19.2700004577637,-155.353668212891
1.4,"14 km NNE of Yountville, CA",2024-10-26 00:07:47,38.52,-122.301
4.0,"52 km SSW of Acajutla, El Salvador",2024-10-25 23:54:33,13.1363,-89.9468
1.0,"42 km ENE of Independence, California",2024-10-25 23:45:35,36.9373,-117.7482
0.7,"32 km WNW of Furnace Creek, California",2024-10-25 23:32:51,36.5987,-117.1623
0.11,"4 km NNW of Dutch Harbor, Alaska",2024-10-25 23:32:36,53.9296666666667,-166.5745
3.4,"8 km NNW of El Moro, Colorado",2024-10-25 23:29:15,37.2961,-104.5084
3.43,"73 km N of Isabela, Puerto Rico",2024-10-25 23:28:07,19.1685,-67.0088333333333
1.8,"69 km W of Happy Valley, Alaska",2024-10-25 23:19:30,60.0411,-152.9557
1.91,"14 km SE of Angwin, CA",2024-10-25 23:12:49,38.5213333333333,-122.302
1.7,"8 km NNE of Sutton-Alpine, Alaska",2024-10-25 23:12:30,61.8499,-148.7242
1.57,"7 km ENE of Windsor, CA",2024-10-25 23:09:05,38.5871666666667,-122.753
-0.52,"76 km WNW of Tyonek, Alaska",2024-10-25 23:06:54,61.2138333333333,-152.5285
0.79,"1 km E of Helena Valley Southeast, Montana",2024-10-25 23:03:14,46.6131666666667,-111.9
1.37,"10 km ENE of Pāhala, Hawaii",2024-10-25 22:58:28,19.2535,-155.394166666667
1.9,"59 km E of San Vicente, Mexico",2024-10-25 22:53:17,31.2957,-115.6216
0.61,"14 km N of Warner Springs, CA",2024-10-25 22:44:39,33.411,-116.6458333
0.68,"5 km NW of Cabazon, CA",2024-10-25 22:39:00,33.9453333,-116.826
1.7,"28 km SE of Point Possession, Alaska",2024-10-25 22:29:29,60.7675,-150.2779
-0.63,"65 km WNW of Beluga, Alaska",2024-10-25 22:25:36,61.3031666666667,-152.255
-0.79,"65 km WNW of Beluga, Alaska",2024-10-25 22:23:32,61.3053333333333,-152.259333333333
-0.48,"65 km WNW of Beluga, Alaska",2024-10-25 22:23:06,61.3036666666667,-152.254833333333
-0.73,"85 km NNW of Karluk, Alaska",2024-10-25 22:16:08,58.234,-155.1765
4.0,"Bonin Islands, Japan region",2024-10-25 22:05:46,27.7938,139.5873
1.1,"25 km NW of Furnace Creek, California",2024-10-25 21:58:14,36.6066,-117.058
2.1,"54 km S of Whites City, New Mexico",2024-10-25 21:52:07,31.682,-104.409
0.8,"24 km NW of Furnace Creek, California",2024-10-25 21:46:41,36.5738,-117.0831
2.5,"27 km NW of Ninilchik, Alaska",2024-10-25 21:36:01,60.1922,-152.0673
0.77,"14 km W of Toms Place, CA",2024-10-25 21:35:12,37.5381666666667,-118.830833333333
0.86,"3 km ESE of Loma Linda, CA",2024-10-25 21:34:02,34.0328333,-117.2291667
1.3,"14 km SE of Lindsay, Texas",2024-10-25 21:33:44,31.292,-103.416
0.5,"28 km NW of Furnace Creek, California",2024-10-25 21:19:20,36.5928,-117.1173
1.2,"24 km NW of Furnace Creek, California",2024-10-25 21:16:57,36.6149,-117.0386
1.5,"57 km E of Pedro Bay, Alaska",2024-10-25 21:13:21,59.8061,-153.0866
-0.01,"65 km WNW of Beluga, Alaska",2024-10-25 21:12:25,61.3135,-152.257833333333
1.3,"2 km SW of Cobb, CA",2024-10-25 21:00:33,38.8068351745605,-122.740501403809
2.6,"10 km WNW of San Simon, Arizona",2024-10-25 20:48:44,32.2898,-109.3365
1.33,"12 km N of Hollister, CA",2024-10-25 20:44:12,36.9500007629395,-121.421165466309
1.35,"3 km SE of Hennessey, Oklahoma",2024-10-25 20:42:29,36.08783333,-97.8705
1.48,"7 km NNW of West Bishop, CA",2024-10-25 20:39:26,37.4166666666667,-118.494333333333
1.2,"28 km NW of Furnace Creek, California",2024-10-25 20:30:34,36.5936,-117.1103
-0.5,"39 km W of Indian Springs, Nevada",2024-10-25 20:19:13,36.6052,-116.1083
0.6,"30 km NE of Darwin, California",2024-10-25 20:17:46,36.4325,-117.319
1.89999998,"15 km NNE of Hawaiian Ocean View, Hawaii",2024-10-25 20:12:43,19.1949996948242,-155.707000732422
1.1,"24 km NW of Furnace Creek, California",2024-10-25 20:11:19,36.5694,-117.0765
-0.2,"29 km N of Pahrump, Nevada",2024-10-25 20:10:09,36.4732,-116.024
-0.18,"69 km WNW of Tyonek, Alaska",2024-10-25 19:51:37,61.296,-152.340166666667
2.2,"13 km ESE of Pāhala, Hawaii",2024-10-25 19:48:34,19.1513328552246,-155.359329223633
1.7,"55 km S of Whites City, New Mexico",2024-10-25 19:47:08,31.673,-104.395
1.2,"33 km WSW of Ackerly, Texas",2024-10-25 19:45:18,32.403,-102.046
0.8,"29 km NW of Furnace Creek, California",2024-10-25 19:29:34,36.5952,-117.1217
1.9,"8 km SW of Susitna North, Alaska",2024-10-25 19:29:15,62.1023,-149.9447
1.19,"4 km SW of Pearblossom, CA",2024-10-25 19:26:52,34.479,-117.9393333
2.0,"55 km ENE of Susitna North, Alaska",2024-10-25 19:22:07,62.3453,-148.8678
1.13,"14 km W of Morongo Valley, CA",2024-10-25 19:14:49,34.0408333,-116.7288333
1.16,"20 km NNE of Dillon, Montana",2024-10-25 19:09:18,45.393,-112.570833333333
1.9,"14 km S of Caliente, Nevada",2024-10-25 19:09:11,37.4809,-114.517
1.2,"2 km NNW of Pecos, Texas",2024-10-25 19:05:01,31.443,-103.504
1.2,"28 km WNW of Furnace Creek, California",2024-10-25 19:01:58,36.5854,-117.1163
1.6,"61 km N of Chase, Alaska",2024-10-25 18:57:14,62.9999,-150.2309
-0.57,"65 km WNW of Beluga, Alaska",2024-10-25 18:46:01,61.3058333333333,-152.2595
1.77,"36 km S of Silver Gate, Montana",2024-10-25 18:43:05,44.6798333333333,-110.01
1.7,"36 km SE of Nelchina, Alaska",2024-10-25 18:31:23,61.7273,-146.3546
1.15,"8 km S of Olancha, CA",2024-10-25 18:30:05,36.2136667,-118.0101667
0.9,"27 km WNW of Furnace Creek, California",2024-10-25 18:25:23,36.5532,-117.1262
4.8,"66 km SSW of Intipucá, El Salvador",2024-10-25 18:21:57,12.6102,-88.2041
2.5,"10 km NE of Mexicali, B.C., MX",2024-10-25 18:18:21,32.7143333,-115.3951667
2.85,"9 km NE of Mexicali, B.C., MX",2024-10-25 18:17:23,32.713,-115.4008333
0.59,"12 km W of Akutan, Alaska",2024-10-25 18:17:06,54.1178333333333,-165.962333333333
1.0,"23 km SE of Midland, Texas",2024-10-25 18:16:58,31.832,-101.918
1.9,"31 km NW of Eureka Roadhouse, Alaska",2024-10-25 18:14:58,62.1304,-147.5976
1.77,"9 km NE of Mexicali, B.C., MX",2024-10-25 18:13:43,32.7125,-115.4006667
0.82,"5 km N of Moreno Valley, CA",2024-10-25 18:04:49,33.9713333,-117.2275
1.1,"6 km WNW of Cobb, CA",2024-10-25 18:00:03,38.8349990844727,-122.792503356934
1.76,"22 km WNW of Stanley, Idaho",2024-10-25 17:45:02,44.3256666666667,-115.1765
0.34,"3 km WSW of Anderson Springs, CA",2024-10-25 17:42:47,38.7621666666667,-122.724833333333
0.9,"22 km WNW of Furnace Creek, California",2024-10-25 17:41:43,36.4879,-117.0986
1.24,"12 km NE of Ocotillo Wells, CA",2024-10-25 17:40:31,33.2265,-116.0526667
1.43,"12 km NE of Ocotillo Wells, CA",2024-10-25 17:38:03,33.226,-116.0516667
2.32,"5 km SSW of Tallaboa, Puerto Rico",2024-10-25 17:31:05,17.9458333333333,-66.7363333333333
0.6,"27 km WNW of Furnace Creek, California",2024-10-25 17:30:55,36.5671,-117.1174
0.99,"2 km SE of Hennessey, Oklahoma",2024-10-25 17:26:39,36.091,-97.87633333
0.93,"7 km SW of Volcano, Hawaii",2024-10-25 17:18:43,19.4011666666667,-155.2855
0.45,"9 km NW of The Geysers, CA",2024-10-25 17:17:32,38.8198318481445,-122.842666625977
1.3,"24 km NW of Furnace Creek, California",2024-10-25 17:16:18,36.598,-117.0581
-0.39,"8 km NW of The Geysers, CA",2024-10-25 16:57:36,38.8183333333333,-122.834666666667
1.18,"30 km NE of Amanda Park, Washington",2024-10-25 16:46:27,47.61383333333333,-123.561
0.54,"14 km SW of Thatcher, Utah",2024-10-25 16:43:37,41.6013333333333,-112.423666666667
0.24,"26 km N of Searles Valley, CA",2024-10-25 16:20:42,36.0015,-117.4286667
1.28,"14 km SE of Pinnacles, CA",2024-10-25 16:20:03,36.4663333333333,-121.012166666667
1.9,"2 km NNE of Buffalo Soapstone, Alaska",2024-10-25 16:03:50,61.7395,-149.0833
0.8,"27 km NW of Furnace Creek, California",2024-10-25 15:53:53,36.5958,-117.0998
1.6,"30 km E of Denali National Park, Alaska",2024-10-25 15:51:05,63.4896,-151.1277
1.67,"9 km WNW of Cobb, CA",2024-10-25 15:32:45,38.84033203125,-122.822998046875
3.42,"97 km N of Cruz Bay, U.S. Virgin Islands",2024-10-25 15:12:25,19.1923333333333,-64.6195
3.74,"96 km NNE of Cruz Bay, U.S. Virgin Islands",2024-10-25 15:07:01,19.1768,-64.588
0.04,"10 km N of Anza, CA",2024-10-25 15:01:59,33.6411667,-116.6891667
0.15,"71 km NE of Nikolski, Alaska",2024-10-25 14:57:01,53.454,-168.2245
4.7,"59 km S of Boca Chica, Panama",2024-10-25 14:55:37,7.6813,-82.2226
3.22,"95 km N of Cruz Bay, U.S. Virgin Islands",2024-10-25 14:45:08,19.1848333333333,-64.6363333333333
1.01,"9 km NW of The Geysers, CA",2024-10-25 14:40:22,38.8206672668457,-122.844329833984
1.59,"4 km WSW of Yucaipa, CA",2024-10-25 14:30:09,34.0183333,-117.0853333
1.2,"28 km NW of Furnace Creek, California",2024-10-25 14:25:33,36.6243,-117.0783
1.2,"114 km SE of McCarthy, Alaska",2024-10-25 14:20:51,60.6335,-141.604
4.5,"1 km N of Hamura, Japan",2024-10-25 14:20:23,35.7799,139.3177
0.5,"13 km E of Cloverdale, CA",2024-10-25 14:19:58,38.8386650085449,-122.879165649414
0.77,"2 km  of The Geysers, CA",2024-10-25 14:06:16,38.7953338623047,-122.763168334961
1.67,"14 km N of Henefer, Utah",2024-10-25 14:01:52,41.1488333333333,-111.505833333333
4.2,"Bonin Islands, Japan region",2024-10-25 14:01:33,26.9204,140.296
1.0,"37 km NW of Stanton, Texas",2024-10-25 13:58:09,32.35,-102.089
-0.36,"83 km NNW of Karluk, Alaska",2024-10-25 13:56:11,58.2716666666667,-154.943833333333
0.67,"8 km WNW of Cobb, CA",2024-10-25 13:38:15,38.8349990844727,-122.80933380127
1.48,"10 km N of Quilcene, Washington",2024-10-25 13:36:25,47.9165,-122.8575
0.75,"7 km WNW of Cobb, CA",2024-10-25 13:34:33,38.8359985351562,-122.807167053223
0.74,"8 km WNW of Cobb, CA",2024-10-25 13:33:32,38.8368339538574,-122.80916595459
0.96,"4 km E of Amity, Oregon",2024-10-25 13:33:10,45.122,-123.15483333333333
2.04,"7 km WNW of Cobb, CA",2024-10-25 13:32:47,38.8351669311523,-122.806831359863
0.6,"31 km NW of Furnace Creek, California",2024-10-25 13:30:59,36.6701,-117.0693
2.54,"11 km SSE of Elkford, Canada",2024-10-25 13:07:48,49.959,-114.820333333333
0.78,"4 km NNW of The Geysers, CA",2024-10-25 13:01:25,38.8056678771973,-122.781669616699
0.96,"1 km SE of Home Gardens, CA",2024-10-25 12:53:40,33.8705,-117.5088333
-0.58,"16 km ENE of La Pine, Oregon",2024-10-25 12:51:05,43.701,-121.307
1.6,"24 km W of Cohoe, Alaska",2024-10-25 12:50:32,60.4001,-151.7521
1.82,"9 km SE of Pistol River, Oregon",2024-10-25 12:47:17,42.21066666666667,-124.31483333333334
1.14,"6 km NNW of Azusa, CA",2024-10-25 12:43:10,34.1805,-117.9253333
0.86,"88 km N of Karluk, Alaska",2024-10-25 12:37:44,58.3541666666667,-154.727666666667
1.55,"5 km E of Butte, Montana",2024-10-25 12:32:20,46.0115,-112.462666666667
1.03,"19 km NNE of Dillon, Montana",2024-10-25 12:28:32,45.3841666666667,-112.585333333333
0.6,"31 km WNW of Furnace Creek, California",2024-10-25 12:21:58,36.5991,-117.1479
1.19,"21 km E of Gearhart, Oregon",2024-10-25 12:21:21,45.9915,-123.634
1.6,"16 km WNW of Eureka Roadhouse, Alaska",2024-10-25 12:18:39,61.9713,-147.4817
1.7,"40 km N of Petersville, Alaska",2024-10-25 12:11:22,62.8574,-150.8294
1.27,"0 km NNE of The Geysers, CA",2024-10-25 12:08:52,38.7801666259766,-122.756332397461
2.01,"16 km WSW of Toms Place, CA",2024-10-25 12:07:44,37.4748333333333,-118.819
0.81,"12 km ESE of Alum Rock, CA",2024-10-25 12:03:26,37.3343333333333,-121.6925
1.69,"5 km ENE of Butte, Montana",2024-10-25 12:02:46,46.0153333333333,-112.468666666667
2.5,"14 km N of Hope, Alaska",2024-10-25 11:52:13,61.0467,-149.5933
1.6400000000000001,"5 km WNW of Genesee, Idaho",2024-10-25 11:45:51,46.5635,-116.998
2.22,"7 km ESE of Stovepipe Wells, CA",2024-10-25 11:42:07,36.5806667,-117.075
1.4,"26 km SE of Livengood, Alaska",2024-10-25 11:34:44,65.3578,-148.1284
1.1,"29 km NW of Furnace Creek, California",2024-10-25 11:31:34,36.6285,-117.0912
0.76,"7 km NW of The Geysers, CA",2024-10-25 11:26:12,38.8170013427734,-122.820831298828
1.2,"12 km SSE of Anza, CA",2024-10-25 11:22:24,33.456,-116.6218333
2.48,"1 km ESE of Pāhala, Hawaii",2024-10-25 11:19:20,19.199,-155.467666666667
1.83,"0 km NNW of The Geysers, CA",2024-10-25 11:18:39,38.7789993286133,-122.757835388184
0.7,"29 km WNW of Furnace Creek, California",2024-10-25 11:16:43,36.5376,-117.1642
0.9400000000000001,"9 km ENE of Abbotsford, Canada",2024-10-25 11:15:37,49.095166666666664,-122.1425
3.1,"22 km ESE of Funny River, Alaska",2024-10-25 11:10:33,60.4351,-150.3781
0.5,"8 km SSE of Lincoln, Montana",2024-10-25 10:54:44,46.892,-112.624
0.88,"43 km NE of Seeley Lake, Montana",2024-10-25 10:54:43,47.444,-113.056166666667
1.05,"12 km ENE of Cabazon, CA",2024-10-25 10:54:31,33.9706667,-116.6741667
0.97,"13 km NNW of Piru, CA",2024-10-25 10:48:02,34.5198333,-118.8556667
1.21,"10 km NW of Pawnee, Oklahoma",2024-10-25 10:43:02,36.4125,-96.87633333
0.21,"84 km NW of Karluk, Alaska",2024-10-25 10:37:54,58.1673333333333,-155.324833333333
1.03,"7 km NW of The Geysers, CA",2024-10-25 10:24:39,38.8188323974609,-122.822830200195
1.47,"2 km NW of The Geysers, CA",2024-10-25 10:21:23,38.7918319702148,-122.777336120605
1.0,"22 km WNW of Furnace Creek, California",2024-10-25 10:21:21,36.5282,-117.0813
-0.03,"87 km NNW of Karluk, Alaska",2024-10-25 09:56:12,58.2985,-154.986
0.57,"5 km WNW of Cobb, CA",2024-10-25 09:36:44,38.828498840332,-122.785835266113
2.5,"44 km SE of Denali National Park, Alaska",2024-10-25 09:32:21,63.3029,-151.0191
0.78,"6 km NW of The Geysers, CA",2024-10-25 09:29:14,38.8129997253418,-122.813499450684
0.37,"67 km WNW of Tyonek, Alaska",2024-10-25 09:22:05,61.2968333333333,-152.304666666667
1.75,"7 km S of Volcano, Hawaii",2024-10-25 09:10:13,19.3791666666667,-155.230666666667
1.73,"14 km S of Fern Forest, Hawaii",2024-10-25 09:08:56,19.335,-155.131166666667
1.07,"2 km  of The Geysers, CA",2024-10-25 08:55:46,38.7985000610352,-122.763664245605
-0.08,"68 km WNW of Beluga, Alaska",2024-10-25 08:55:24,61.3476666666667,-152.289833333333
3.47,"70 km N of Charlotte Amalie, U.S. Virgin Islands",2024-10-25 08:54:53,18.983,-64.9128
0.14,"68 km WNW of Beluga, Alaska",2024-10-25 08:54:36,61.3575,-152.284666666667
-0.31,"69 km WNW of Beluga, Alaska",2024-10-25 08:51:47,61.353,-152.291666666667
-0.62,"68 km WNW of Beluga, Alaska",2024-10-25 08:49:21,61.3276666666667,-152.3015
1.92,"2 km E of Belfair, Washington",2024-10-25 08:41:50,47.4505,-122.79266666666666
2.1,"63 km S of Whites City, New Mexico",2024-10-25 08:40:02,31.61,-104.504
0.9,"28 km NW of Furnace Creek, California",2024-10-25 08:39:10,36.6267,-117.087
0.75,"87 km NW of Karluk, Alaska",2024-10-25 08:37:56,58.1726666666667,-155.391166666667
-0.11,"66 km WNW of Beluga, Alaska",2024-10-25 08:37:22,61.3133333333333,-152.271833333333
2.21000004,"18 km SE of Naalehu, Hawaii",2024-10-25 08:33:33,18.9306659698486,-155.473159790039
0.32,"37 km SW of Unalaska, Alaska",2024-10-25 08:32:46,53.6321666666667,-166.919
0.35,"35 km SW of Unalaska, Alaska",2024-10-25 08:28:35,53.6315,-166.878833333333
0.57,"17 km W of Searles Valley, CA",2024-10-25 08:21:33,35.7823333,-117.5921667
1.6,"24 km WNW of Furnace Creek, California",2024-10-25 08:17:37,36.4915,-117.1225
-0.4,"63 km ENE of Pedro Bay, Alaska",2024-10-25 08:15:00,60.0365,-153.089833333333
1.78,"9 km S of Fern Forest, Hawaii",2024-10-25 08:08:58,19.3813333333333,-155.1345
1.85000002,"8 km S of Fern Forest, Hawaii",2024-10-25 08:07:13,19.3875007629395,-155.1318359375
4.54,"10 km SE of Stovepipe Wells, CA",2024-10-25 08:04:23,36.5508333,-117.056
1.28,"1 km NNW of The Geysers, CA",2024-10-25 07:56:30,38.7874984741211,-122.767501831055
2.6,"22 km NW of Furnace Creek, California",2024-10-25 07:52:28,36.573,-117.0469
2.6,"26 km NW of Furnace Creek, California",2024-10-25 07:52:19,36.5918,-117.094
-0.59,"68 km WNW of Beluga, Alaska",2024-10-25 07:47:53,61.3238333333333,-152.3
5.8,"82 km SW of Brisas Barra de Suchiate, Mexico",2024-10-25 07:46:22,13.9643,-92.7139
1.47,"38 km SW of Unalaska, Alaska",2024-10-25 07:40:44,53.6381666666667,-166.955166666667
1.6,"7 km ESE of Stevens Village, Alaska",2024-10-25 07:39:17,65.9716,-148.9505
3.71,"77 km N of Isabela, Puerto Rico",2024-10-25 07:35:25,19.2025,-66.9925
-0.14,"72 km WNW of Beluga, Alaska",2024-10-25 07:34:50,61.3683333333333,-152.3395
1.79,"6 km S of Volcano, Hawaii",2024-10-25 07:25:57,19.3875007629395,-155.233001708984
1.8,"13 km SE of Lindsay, Texas",2024-10-25 07:22:25,31.304,-103.424
2.42,"13 km SSE of Volcano, Hawaii",2024-10-25 07:21:29,19.3283333333333,-155.201
0.41,"9 km NNW of The Geysers, CA",2024-10-25 07:20:38,38.8383331298828,-122.825500488281
2.1,"53 km NNE of Chase, Alaska",2024-10-25 07:13:49,62.8863,-149.6923
5.7,"130 km SE of Neiafu, Tonga",2024-10-25 07:01:26,-19.3184,-172.9618
2.09,"3 km SW of Indios, Puerto Rico",2024-10-25 06:24:10,17.9708333333333,-66.8395
2.3,"68 km E of Chase, Alaska",2024-10-25 06:19:52,62.5474,-148.7978
1.75,"5 km E of Inglewood, CA",2024-10-25 06:13:00,33.949,-118.2941667
1.01,"9 km S of Fern Forest, Hawaii",2024-10-25 06:11:59,19.3831666666667,-155.135333333333
0.93,"7 km WNW of Cobb, CA",2024-10-25 06:09:49,38.8318328857422,-122.800834655762
1.4,"28 km SE of Manley Hot Springs, Alaska",2024-10-25 05:55:13,64.8434,-150.1724
4.3,"47 km WSW of Ollagüe, Chile",2024-10-25 05:54:38,-21.3293,-68.702
2.09,"8 km ESE of Stovepipe Wells, CA",2024-10-25 05:42:25,36.5833333,-117.0588333
0.89,"10 km ENE of Ridgecrest, CA",2024-10-25 05:41:37,35.6488333,-117.5675
0.3,"10 km ENE of Ridgecrest, CA",2024-10-25 05:41:34,35.6458333,-117.5696667
1.33,"14 km W of Clayton, Idaho",2024-10-25 05:38:20,44.264,-114.579166666667
0.52,"11 km WSW of Searles Valley, CA",2024-10-25 05:21:14,35.7126667,-117.5103333
0.25,"3 km NW of The Geysers, CA",2024-10-25 05:19:34,38.7915000915527,-122.778999328613
-0.05,"68 km WNW of Beluga, Alaska",2024-10-25 05:18:42,61.326,-152.303333333333
0.85,"2 km SSE of Fontana, CA",2024-10-25 05:13:27,34.0793333,-117.4496667
1.8,"56 km S of Whites City, New Mexico",2024-10-25 05:10:11,31.663,-104.368
1.66,"3 km SE of Berkeley, CA",2024-10-25 05:04:55,37.8586666666667,-122.243166666667
1.46,"73 km WSW of Nikolski, Alaska",2024-10-25 05:04:36,52.6956666666667,-169.873166666667
1.7,"115 km NW of Yakutat, Alaska",2024-10-25 05:02:56,60.2894,-141.1764
2.23,"8 km NE of Banning, CA",2024-10-25 04:57:09,33.9798333,-116.8275
1.26,"4 km NE of Watonga, Oklahoma",2024-10-25 04:50:31,35.86883333,-98.3775
-0.42,"68 km WNW of Beluga, Alaska",2024-10-25 04:50:30,61.3245,-152.295833333333
1.93,"8 km S of Fern Forest, Hawaii",2024-10-25 04:34:03,19.3886661529541,-155.127502441406
1.0,"3 km S of Salcha, Alaska",2024-10-25 04:32:50,64.4938,-146.8983
1.7,"8 km SSE of Fern Forest, Hawaii",2024-10-25 04:30:23,19.3861675262451,-155.118667602539
2.05999994,"6 km SSW of Pāhala, Hawaii",2024-10-25 04:25:48,19.1461658477783,-155.491500854492
0.44,"4 km WSW of Three Forks, Montana",2024-10-25 04:21:16,45.8723333333333,-111.605666666667
3.94,"95 km N of Cruz Bay, U.S. Virgin Islands",2024-10-25 04:17:49,19.1786,-64.6311
4.7,"103 km ESE of Tomioka, Japan",2024-10-25 04:17:06,37.0211,142.113
2.48,"93 km WNW of Bayview, CA",2024-10-25 04:13:36,40.9736666666667,-125.258833333333
0.71,"30 km NNW of Lima, Montana",2024-10-25 04:12:04,44.8861666666667,-112.737833333333
1.8,"27 km W of Big Bend, CA",2024-10-25 04:04:09,40.9423333333333,-122.206833333333
1.62,"8 km ESE of Stovepipe Wells, CA",2024-10-25 03:39:50,36.5806667,-117.0633333
1.6,"9 km SE of Stevens Village, Alaska",2024-10-25 03:31:52,65.9476,-148.9447
2.02,"2 km WNW of Orocovis, Puerto Rico",2024-10-25 03:31:05,18.238,-66.4146666666667
0.79,"2 km ESE of The Geysers, CA",2024-10-25 03:23:28,38.7738342285156,-122.733169555664
1.15,"16 km NW of Emery, Utah",2024-10-25 03:18:24,39.0063333333333,-111.406333333333
2.13000011,"4 km SW of Pāhala, Hawaii",2024-10-25 03:07:44,19.173999786377,-155.505340576172
0.56,"4 km ENE of Helena, Montana",2024-10-25 03:04:49,46.6073333333333,-111.983666666667
1.3,"36 km NNW of Fox, Alaska",2024-10-25 03:04:19,65.2509,-147.9783
1.6,"55 km WSW of Cantwell, Alaska",2024-10-25 03:04:12,63.2018,-149.9809
1.4,"27 km SW of Petersville, Alaska",2024-10-25 02:54:50,62.3471,-151.1893
4.2,"23 km SE of Tocopilla, Chile",2024-10-25 02:52:34,-22.2432,-70.04
2.0,"8 km NW of Nelchina, Alaska",2024-10-25 02:41:29,62.0466,-146.892
0.6,"22 km W of Dutch Harbor, Alaska",2024-10-25 02:27:35,53.8736666666667,-166.8885
0.98,"41 km NE of Adak, Alaska",2024-10-25 02:08:09,52.1071666666667,-176.166
0.74,"4 km NNE of Beaumont, CA",2024-10-25 02:06:59,33.9646667,-116.9621667
1.77,"48 km E of Fort Bidwell, California",2024-10-25 02:06:31,41.890166666666666,-119.57
0.8,"7 km WNW of Cobb, CA",2024-10-25 02:03:24,38.8370018005371,-122.807334899902
0.27,"7 km NW of The Geysers, CA",2024-10-25 02:00:32,38.8153333333333,-122.821
1.38,"2 km NNE of Pāhala, Hawaii",2024-10-25 01:57:00,19.22,-155.469166666667
0.85,"27 km NNE of Montecito, CA",2024-10-25 01:48:17,34.6666667,-119.5468333
1.98,"5 km ESE of Stovepipe Wells, CA",2024-10-25 01:47:59,36.592,-117.0908333
-0.21,"2 km NW of The Geysers, CA",2024-10-25 01:28:17,38.7905,-122.7765
1.75,"2 km S of Pāhala, Hawaii",2024-10-25 01:24:59,19.1766662597656,-155.47900390625
0.73,"2 km NW of Crescent, Oklahoma",2024-10-25 01:23:40,35.96533333,-97.61333333
2.15,"5 km SW of Boonville, CA",2024-10-25 01:18:50,38.9681666666667,-123.395333333333
4.72,"5 km E of Stovepipe Wells, CA",2024-10-25 01:05:08,36.6026667,-117.0955
2.57,"3 km SSE of The Geysers, CA",2024-10-25 01:04:10,38.7586669921875,-122.732833862305
0.75,"3 km NNW of The Geysers, CA",2024-10-25 01:03:36,38.7998352050781,-122.780334472656
2.81,"5 km E of Stovepipe Wells, CA",2024-10-25 01:00:33,36.5985,-117.0946667
3.41,"4 km E of Stovepipe Wells, CA",2024-10-25 00:55:38,36.6041667,-117.0978333
1.9,"1 km WSW of Talkeetna, Alaska",2024-10-25 00:51:37,62.3195,-150.1265
1.12,"5 km SE of Canby, Oregon",2024-10-25 00:29:57,45.2325,-122.64516666666667
2.37,"5 km E of Stovepipe Wells, CA",2024-10-25 00:28:27,36.5963333,-117.0953333
1.9,"3 km SSE of Salcha, Alaska",2024-10-25 00:22:09,64.4966,-146.8808
0.51,"5 km WNW of Cobb, CA",2024-10-25 00:19:52,38.8371666666667,-122.7755
2.33,"5 km E of Stovepipe Wells, CA",2024-10-25 00:14:28,36.6043333,-117.0931667
0.74,"26 km NNE of Montecito, CA",2024-10-25 00:06:46,34.6626667,-119.5498333
1.8,"4 km E of Stovepipe Wells, CA",2024-10-25 00:00:29,36.601,-117.0981667
1.69,"4 km E of Stovepipe Wells, CA",2024-10-24 23:59:15,36.6033333,-117.0995
1.5,"25 km NW of Furnace Creek, California",2024-10-24 23:57:52,36.5804,-117.0869
1.76,"17 km NNE of Bella Vista, CA",2024-10-24 23:56:37,40.7893333333333,-122.170333333333
1.9,"3 km WNW of Talkeetna, Alaska",2024-10-24 23:55:49,62.3397,-150.1669
